User Card 1 , User Card 2, Dealer Card, Choice, Frequency
9 of Hearts , 9 of Spades , 5 of Hearts , 0 , 1806
9 of Hearts , 9 of Spades , 5 of Hearts , 10 , -8424
9 of Hearts , 9 of Spades , 5 of Hearts , 110 , -12800
9 of Hearts , 9 of Spades , 5 of Hearts , 1110 , -13190
9 of Hearts , 9 of Spades , 6 of Hearts , 0 , 7656
9 of Hearts , 9 of Spades , 6 of Hearts , 10 , -22320
9 of Hearts , 9 of Spades , 6 of Hearts , 110 , -35606
9 of Hearts , 9 of Spades , 6 of Hearts , 1110 , -36884
9 of Hearts , 9 of Spades , 7 of Hearts , 0 , 16602
9 of Hearts , 9 of Spades , 7 of Hearts , 10 , -39446
9 of Hearts , 9 of Spades , 7 of Hearts , 110 , -63444
9 of Hearts , 9 of Spades , 7 of Hearts , 1110 , -65680
9 of Hearts , 9 of Spades , 8 of Hearts , 0 , 29054
9 of Hearts , 9 of Spades , 8 of Hearts , 10 , -54116
9 of Hearts , 9 of Spades , 8 of Hearts , 110 , -86766
9 of Hearts , 9 of Spades , 8 of Hearts , 1110 , -89660
9 of Hearts , 9 of Spades , 9 of Clubs , 0 , 13960
9 of Hearts , 9 of Spades , 9 of Clubs , 10 , -20824
9 of Hearts , 9 of Spades , 9 of Clubs , 110 , -33932
9 of Hearts , 9 of Spades , 9 of Clubs , 1110 , -35084
9 of Hearts , 9 of Spades , 10 of Diamonds , 0 , 124512
9 of Hearts , 9 of Spades , 10 of Diamonds , 10 , -148056
9 of Hearts , 9 of Spades , 10 of Diamonds , 110 , -246186
9 of Hearts , 9 of Spades , 10 of Diamonds , 1110 , -254892
9 of Hearts , 9 of Spades , A of Clubs , 0 , 10528
9 of Hearts , 9 of Spades , A of Clubs , 10 , -51470
9 of Hearts , 9 of Spades , A of Clubs , 110 , -76728
9 of Hearts , 9 of Spades , A of Clubs , 1110 , -78296
9 of Hearts , 10 of Diamonds , 2 of Hearts , 0 , 176846
9 of Hearts , 10 of Diamonds , 2 of Hearts , 10 , -190268
9 of Hearts , 10 of Diamonds , 2 of Hearts , 110 , -256426
9 of Hearts , 10 of Diamonds , 2 of Hearts , 1110 , -259000
9 of Hearts , 10 of Diamonds , 3 of Spades , 0 , 254066
9 of Hearts , 10 of Diamonds , 3 of Spades , 10 , -310484
9 of Hearts , 10 of Diamonds , 3 of Spades , 110 , -437384
9 of Hearts , 10 of Diamonds , 3 of Spades , 1110 , -441800
9 of Hearts , 10 of Diamonds , 4 of Hearts , 0 , 152482
9 of Hearts , 10 of Diamonds , 4 of Hearts , 10 , -234226
9 of Hearts , 10 of Diamonds , 4 of Hearts , 110 , -326248
9 of Hearts , 10 of Diamonds , 4 of Hearts , 1110 , -329400
9 of Hearts , 10 of Diamonds , 5 of Hearts , 0 , 25548
9 of Hearts , 10 of Diamonds , 5 of Hearts , 10 , -61586
9 of Hearts , 10 of Diamonds , 5 of Hearts , 110 , -83468
9 of Hearts , 10 of Diamonds , 5 of Hearts , 1110 , -84200
9 of Hearts , 10 of Diamonds , 6 of Hearts , 0 , 100008
9 of Hearts , 10 of Diamonds , 6 of Hearts , 10 , -170950
9 of Hearts , 10 of Diamonds , 6 of Hearts , 110 , -234232
9 of Hearts , 10 of Diamonds , 6 of Hearts , 1110 , -236600
9 of Hearts , 10 of Diamonds , 7 of Hearts , 0 , 182334
9 of Hearts , 10 of Diamonds , 7 of Hearts , 10 , -301594
9 of Hearts , 10 of Diamonds , 7 of Hearts , 110 , -414770
9 of Hearts , 10 of Diamonds , 7 of Hearts , 1110 , -418700
9 of Hearts , 10 of Diamonds , 8 of Hearts , 0 , 238854
9 of Hearts , 10 of Diamonds , 8 of Hearts , 10 , -411006
9 of Hearts , 10 of Diamonds , 8 of Hearts , 110 , -563980
9 of Hearts , 10 of Diamonds , 8 of Hearts , 1110 , -569200
9 of Hearts , 10 of Diamonds , 9 of Spades , 0 , 144660
9 of Hearts , 10 of Diamonds , 9 of Spades , 10 , -205506
9 of Hearts , 10 of Diamonds , 9 of Spades , 110 , -283134
9 of Hearts , 10 of Diamonds , 9 of Spades , 1110 , -285800
9 of Hearts , 10 of Diamonds , K of Spades , 0 , 898998
9 of Hearts , 10 of Diamonds , K of Spades , 10 , -1091400
9 of Hearts , 10 of Diamonds , K of Spades , 110 , -1519270
9 of Hearts , 10 of Diamonds , K of Spades , 1110 , -1533700
9 of Hearts , 10 of Diamonds , A of Clubs , 0 , 166934
9 of Hearts , 10 of Diamonds , A of Clubs , 10 , -380680
9 of Hearts , 10 of Diamonds , A of Clubs , 110 , -494558
9 of Hearts , 10 of Diamonds , A of Clubs , 1110 , -496600
9 of Hearts , A of Clubs , 2 of Hearts , 0 , 50614
9 of Hearts , A of Clubs , 2 of Hearts , 10 , 32420
9 of Hearts , A of Clubs , 2 of Hearts , 110 , -29772
9 of Hearts , A of Clubs , 2 of Hearts , 1110 , -56190
9 of Hearts , A of Clubs , 3 of Spades , 0 , 79558
9 of Hearts , A of Clubs , 3 of Spades , 10 , 48096
9 of Hearts , A of Clubs , 3 of Spades , 110 , -51936
9 of Hearts , A of Clubs , 3 of Spades , 1110 , -95660
9 of Hearts , A of Clubs , 4 of Hearts , 0 , 53430
9 of Hearts , A of Clubs , 4 of Hearts , 10 , 30154
9 of Hearts , A of Clubs , 4 of Hearts , 110 , -40622
9 of Hearts , A of Clubs , 4 of Hearts , 1110 , -71410
9 of Hearts , A of Clubs , 5 of Hearts , 0 , 10262
9 of Hearts , A of Clubs , 5 of Hearts , 10 , 4870
9 of Hearts , A of Clubs , 5 of Hearts , 110 , -11484
9 of Hearts , A of Clubs , 5 of Hearts , 1110 , -18862
9 of Hearts , A of Clubs , 6 of Hearts , 0 , 34882
9 of Hearts , A of Clubs , 6 of Hearts , 10 , 18282
9 of Hearts , A of Clubs , 6 of Hearts , 110 , -30366
9 of Hearts , A of Clubs , 6 of Hearts , 1110 , -51170
9 of Hearts , A of Clubs , 7 of Hearts , 0 , 63210
9 of Hearts , A of Clubs , 7 of Hearts , 10 , 38142
9 of Hearts , A of Clubs , 7 of Hearts , 110 , -50124
9 of Hearts , A of Clubs , 7 of Hearts , 1110 , -89660
9 of Hearts , A of Clubs , 8 of Hearts , 0 , 82004
9 of Hearts , A of Clubs , 8 of Hearts , 10 , 55938
9 of Hearts , A of Clubs , 8 of Hearts , 110 , -65792
9 of Hearts , A of Clubs , 8 of Hearts , 1110 , -121238
9 of Hearts , A of Clubs , 9 of Spades , 0 , 41896
9 of Hearts , A of Clubs , 9 of Spades , 10 , 31472
9 of Hearts , A of Clubs , 9 of Spades , 110 , -30590
9 of Hearts , A of Clubs , 9 of Spades , 1110 , -58960
9 of Hearts , A of Clubs , 10 of Diamonds , 0 , 279928
9 of Hearts , A of Clubs , 10 of Diamonds , 10 , 218460
9 of Hearts , A of Clubs , 10 of Diamonds , 110 , -164430
9 of Hearts , A of Clubs , 10 of Diamonds , 1110 , -343104
9 of Hearts , A of Clubs , A of Diamonds , 0 , 46034
9 of Hearts , A of Clubs , A of Diamonds , 10 , 16454
9 of Hearts , A of Clubs , A of Diamonds , 110 , -54290
9 of Hearts , A of Clubs , A of Diamonds , 1110 , -83780
10 of Diamonds , 2 of Hearts , 2 of Clubs , 0 , 53686
10 of Diamonds , 2 of Hearts , 2 of Clubs , 10 , 840
10 of Diamonds , 2 of Hearts , 2 of Clubs , 110 , -170820
10 of Diamonds , 2 of Hearts , 2 of Clubs , 1110 , -234880
10 of Diamonds , 2 of Hearts , 3 of Spades , 0 , 85558
10 of Diamonds , 2 of Hearts , 3 of Spades , 10 , -21686
10 of Diamonds , 2 of Hearts , 3 of Spades , 110 , -386110
10 of Diamonds , 2 of Hearts , 3 of Spades , 1110 , -525914
10 of Diamonds , 2 of Hearts , 4 of Hearts , 0 , 33694
10 of Diamonds , 2 of Hearts , 4 of Hearts , 10 , -37950
10 of Diamonds , 2 of Hearts , 4 of Hearts , 110 , -292036
10 of Diamonds , 2 of Hearts , 4 of Hearts , 1110 , -392534
10 of Diamonds , 2 of Hearts , 5 of Hearts , 0 , -4864
10 of Diamonds , 2 of Hearts , 5 of Hearts , 10 , -20352
10 of Diamonds , 2 of Hearts , 5 of Hearts , 110 , -80040
10 of Diamonds , 2 of Hearts , 5 of Hearts , 1110 , -103926
10 of Diamonds , 2 of Hearts , 6 of Hearts , 0 , 10368
10 of Diamonds , 2 of Hearts , 6 of Hearts , 10 , -40044
10 of Diamonds , 2 of Hearts , 6 of Hearts , 110 , -209418
10 of Diamonds , 2 of Hearts , 6 of Hearts , 1110 , -279958
10 of Diamonds , 2 of Hearts , 7 of Hearts , 0 , 74766
10 of Diamonds , 2 of Hearts , 7 of Hearts , 10 , -42920
10 of Diamonds , 2 of Hearts , 7 of Hearts , 110 , -361954
10 of Diamonds , 2 of Hearts , 7 of Hearts , 1110 , -493754
10 of Diamonds , 2 of Hearts , 8 of Hearts , 0 , 163830
10 of Diamonds , 2 of Hearts , 8 of Hearts , 10 , -31398
10 of Diamonds , 2 of Hearts , 8 of Hearts , 110 , -482024
10 of Diamonds , 2 of Hearts , 8 of Hearts , 1110 , -668328
10 of Diamonds , 2 of Hearts , 9 of Hearts , 0 , 186244
10 of Diamonds , 2 of Hearts , 9 of Hearts , 10 , 4728
10 of Diamonds , 2 of Hearts , 9 of Hearts , 110 , -369752
10 of Diamonds , 2 of Hearts , 9 of Hearts , 1110 , -526922
10 of Diamonds , 2 of Hearts , K of Spades , 0 , 759492
10 of Diamonds , 2 of Hearts , K of Spades , 10 , 172200
10 of Diamonds , 2 of Hearts , K of Spades , 110 , -1212022
10 of Diamonds , 2 of Hearts , K of Spades , 1110 , -1753114
10 of Diamonds , 2 of Hearts , A of Clubs , 0 , -49982
10 of Diamonds , 2 of Hearts , A of Clubs , 10 , -126354
10 of Diamonds , 2 of Hearts , A of Clubs , 110 , -461472
10 of Diamonds , 2 of Hearts , A of Clubs , 1110 , -594788
10 of Diamonds , 3 of Clubs , 2 of Hearts , 0 , 44720
10 of Diamonds , 3 of Clubs , 2 of Hearts , 10 , -20778
10 of Diamonds , 3 of Clubs , 2 of Hearts , 110 , -156028
10 of Diamonds , 3 of Clubs , 2 of Hearts , 1110 , -198332
10 of Diamonds , 3 of Clubs , 3 of Spades , 0 , 45180
10 of Diamonds , 3 of Clubs , 3 of Spades , 10 , -38552
10 of Diamonds , 3 of Clubs , 3 of Spades , 110 , -219830
10 of Diamonds , 3 of Clubs , 3 of Spades , 1110 , -277856
10 of Diamonds , 3 of Clubs , 4 of Hearts , 0 , 27968
10 of Diamonds , 3 of Clubs , 4 of Hearts , 10 , -44976
10 of Diamonds , 3 of Clubs , 4 of Hearts , 110 , -198732
10 of Diamonds , 3 of Clubs , 4 of Hearts , 1110 , -249636
10 of Diamonds , 3 of Clubs , 5 of Hearts , 0 , -2518
10 of Diamonds , 3 of Clubs , 5 of Hearts , 10 , -18116
10 of Diamonds , 3 of Clubs , 5 of Hearts , 110 , -54112
10 of Diamonds , 3 of Clubs , 5 of Hearts , 1110 , -66690
10 of Diamonds , 3 of Clubs , 6 of Hearts , 0 , 7696
10 of Diamonds , 3 of Clubs , 6 of Hearts , 10 , -41552
10 of Diamonds , 3 of Clubs , 6 of Hearts , 110 , -143658
10 of Diamonds , 3 of Clubs , 6 of Hearts , 1110 , -179562
10 of Diamonds , 3 of Clubs , 7 of Hearts , 0 , 48568
10 of Diamonds , 3 of Clubs , 7 of Hearts , 10 , -57528
10 of Diamonds , 3 of Clubs , 7 of Hearts , 110 , -245788
10 of Diamonds , 3 of Clubs , 7 of Hearts , 1110 , -313690
10 of Diamonds , 3 of Clubs , 8 of Hearts , 0 , 102834
10 of Diamonds , 3 of Clubs , 8 of Hearts , 10 , -66142
10 of Diamonds , 3 of Clubs , 8 of Hearts , 110 , -329774
10 of Diamonds , 3 of Clubs , 8 of Hearts , 1110 , -425996
10 of Diamonds , 3 of Clubs , 9 of Hearts , 0 , 109830
10 of Diamonds , 3 of Clubs , 9 of Hearts , 10 , -27070
10 of Diamonds , 3 of Clubs , 9 of Hearts , 110 , -258026
10 of Diamonds , 3 of Clubs , 9 of Hearts , 1110 , -335390
10 of Diamonds , 3 of Clubs , K of Spades , 0 , 476752
10 of Diamonds , 3 of Clubs , K of Spades , 10 , -30768
10 of Diamonds , 3 of Clubs , K of Spades , 110 , -845724
10 of Diamonds , 3 of Clubs , K of Spades , 1110 , -1116520
10 of Diamonds , 3 of Clubs , A of Clubs , 0 , -32028
10 of Diamonds , 3 of Clubs , A of Clubs , 10 , -108262
10 of Diamonds , 3 of Clubs , A of Clubs , 110 , -309416
10 of Diamonds , 3 of Clubs , A of Clubs , 1110 , -376302
10 of Diamonds , 4 of Hearts , 2 of Hearts , 0 , 53598
10 of Diamonds , 4 of Hearts , 2 of Hearts , 10 , -57516
10 of Diamonds , 4 of Hearts , 2 of Hearts , 110 , -213590
10 of Diamonds , 4 of Hearts , 2 of Hearts , 1110 , -256352
10 of Diamonds , 4 of Hearts , 3 of Spades , 0 , 81858
10 of Diamonds , 4 of Hearts , 3 of Spades , 10 , -106860
10 of Diamonds , 4 of Hearts , 3 of Spades , 110 , -366704
10 of Diamonds , 4 of Hearts , 3 of Spades , 1110 , -439298
10 of Diamonds , 4 of Hearts , 4 of Diamonds , 0 , 31606
10 of Diamonds , 4 of Hearts , 4 of Diamonds , 10 , -73304
10 of Diamonds , 4 of Hearts , 4 of Diamonds , 110 , -224446
10 of Diamonds , 4 of Hearts , 4 of Diamonds , 1110 , -266226
10 of Diamonds , 4 of Hearts , 5 of Hearts , 0 , -2494
10 of Diamonds , 4 of Hearts , 5 of Hearts , 10 , -30088
10 of Diamonds , 4 of Hearts , 5 of Hearts , 110 , -72016
10 of Diamonds , 4 of Hearts , 5 of Hearts , 1110 , -84868
10 of Diamonds , 4 of Hearts , 6 of Hearts , 0 , 12398
10 of Diamonds , 4 of Hearts , 6 of Hearts , 10 , -73790
10 of Diamonds , 4 of Hearts , 6 of Hearts , 110 , -195420
10 of Diamonds , 4 of Hearts , 6 of Hearts , 1110 , -234148
10 of Diamonds , 4 of Hearts , 7 of Hearts , 0 , 65858
10 of Diamonds , 4 of Hearts , 7 of Hearts , 10 , -116426
10 of Diamonds , 4 of Hearts , 7 of Hearts , 110 , -340806
10 of Diamonds , 4 of Hearts , 7 of Hearts , 1110 , -413326
10 of Diamonds , 4 of Hearts , 8 of Hearts , 0 , 120572
10 of Diamonds , 4 of Hearts , 8 of Hearts , 10 , -129600
10 of Diamonds , 4 of Hearts , 8 of Hearts , 110 , -462934
10 of Diamonds , 4 of Hearts , 8 of Hearts , 1110 , -561654
10 of Diamonds , 4 of Hearts , 9 of Hearts , 0 , 141596
10 of Diamonds , 4 of Hearts , 9 of Hearts , 10 , -84428
10 of Diamonds , 4 of Hearts , 9 of Hearts , 110 , -361654
10 of Diamonds , 4 of Hearts , 9 of Hearts , 1110 , -441782
10 of Diamonds , 4 of Hearts , K of Spades , 0 , 617072
10 of Diamonds , 4 of Hearts , K of Spades , 10 , -216896
10 of Diamonds , 4 of Hearts , K of Spades , 110 , -1193180
10 of Diamonds , 4 of Hearts , K of Spades , 1110 , -1471744
10 of Diamonds , 4 of Hearts , A of Clubs , 0 , -45082
10 of Diamonds , 4 of Hearts , A of Clubs , 10 , -180812
10 of Diamonds , 4 of Hearts , A of Clubs , 110 , -424718
10 of Diamonds , 4 of Hearts , A of Clubs , 1110 , -493428
10 of Diamonds , 5 of Hearts , 2 of Hearts , 0 , 89260
10 of Diamonds , 5 of Hearts , 2 of Hearts , 10 , -117768
10 of Diamonds , 5 of Hearts , 2 of Hearts , 110 , -322646
10 of Diamonds , 5 of Hearts , 2 of Hearts , 1110 , -369222
10 of Diamonds , 5 of Hearts , 3 of Spades , 0 , 123446
10 of Diamonds , 5 of Hearts , 3 of Spades , 10 , -222644
10 of Diamonds , 5 of Hearts , 3 of Spades , 110 , -560022
10 of Diamonds , 5 of Hearts , 3 of Spades , 1110 , -640856
10 of Diamonds , 5 of Hearts , 4 of Hearts , 0 , 58882
10 of Diamonds , 5 of Hearts , 4 of Hearts , 10 , -180226
10 of Diamonds , 5 of Hearts , 4 of Hearts , 110 , -414502
10 of Diamonds , 5 of Hearts , 4 of Hearts , 1110 , -472828
10 of Diamonds , 5 of Hearts , 5 of Spades , 0 , -1574
10 of Diamonds , 5 of Hearts , 5 of Spades , 10 , -38952
10 of Diamonds , 5 of Hearts , 5 of Spades , 110 , -77980
10 of Diamonds , 5 of Hearts , 5 of Spades , 1110 , -88274
10 of Diamonds , 5 of Hearts , 6 of Hearts , 0 , 18846
10 of Diamonds , 5 of Hearts , 6 of Hearts , 10 , -138014
10 of Diamonds , 5 of Hearts , 6 of Hearts , 110 , -295218
10 of Diamonds , 5 of Hearts , 6 of Hearts , 1110 , -339530
10 of Diamonds , 5 of Hearts , 7 of Hearts , 0 , 78716
10 of Diamonds , 5 of Hearts , 7 of Hearts , 10 , -214408
10 of Diamonds , 5 of Hearts , 7 of Hearts , 110 , -521806
10 of Diamonds , 5 of Hearts , 7 of Hearts , 1110 , -601986
10 of Diamonds , 5 of Hearts , 8 of Hearts , 0 , 175748
10 of Diamonds , 5 of Hearts , 8 of Hearts , 10 , -278928
10 of Diamonds , 5 of Hearts , 8 of Hearts , 110 , -715654
10 of Diamonds , 5 of Hearts , 8 of Hearts , 1110 , -825624
10 of Diamonds , 5 of Hearts , 9 of Hearts , 0 , 206546
10 of Diamonds , 5 of Hearts , 9 of Hearts , 10 , -196796
10 of Diamonds , 5 of Hearts , 9 of Hearts , 110 , -557560
10 of Diamonds , 5 of Hearts , 9 of Hearts , 1110 , -646770
10 of Diamonds , 5 of Hearts , K of Spades , 0 , 905860
10 of Diamonds , 5 of Hearts , K of Spades , 10 , -584952
10 of Diamonds , 5 of Hearts , K of Spades , 110 , -1859904
10 of Diamonds , 5 of Hearts , K of Spades , 1110 , -2173364
10 of Diamonds , 5 of Hearts , A of Clubs , 0 , -69266
10 of Diamonds , 5 of Hearts , A of Clubs , 10 , -323536
10 of Diamonds , 5 of Hearts , A of Clubs , 110 , -644140
10 of Diamonds , 5 of Hearts , A of Clubs , 1110 , -720884
10 of Diamonds , 6 of Hearts , 2 of Hearts , 0 , 76886
10 of Diamonds , 6 of Hearts , 2 of Hearts , 10 , -119418
10 of Diamonds , 6 of Hearts , 2 of Hearts , 110 , -284652
10 of Diamonds , 6 of Hearts , 2 of Hearts , 1110 , -313664
10 of Diamonds , 6 of Hearts , 3 of Spades , 0 , 105494
10 of Diamonds , 6 of Hearts , 3 of Spades , 10 , -216286
10 of Diamonds , 6 of Hearts , 3 of Spades , 110 , -486090
10 of Diamonds , 6 of Hearts , 3 of Spades , 1110 , -536676
10 of Diamonds , 6 of Hearts , 4 of Hearts , 0 , 50430
10 of Diamonds , 6 of Hearts , 4 of Hearts , 10 , -172620
10 of Diamonds , 6 of Hearts , 4 of Hearts , 110 , -359012
10 of Diamonds , 6 of Hearts , 4 of Hearts , 1110 , -397114
10 of Diamonds , 6 of Hearts , 5 of Hearts , 0 , -1064
10 of Diamonds , 6 of Hearts , 5 of Hearts , 10 , -49226
10 of Diamonds , 6 of Hearts , 5 of Hearts , 110 , -89772
10 of Diamonds , 6 of Hearts , 5 of Hearts , 1110 , -99720
10 of Diamonds , 6 of Hearts , 6 of Clubs , 0 , 5722
10 of Diamonds , 6 of Hearts , 6 of Clubs , 10 , -97214
10 of Diamonds , 6 of Hearts , 6 of Clubs , 110 , -205396
10 of Diamonds , 6 of Hearts , 6 of Clubs , 1110 , -227360
10 of Diamonds , 6 of Hearts , 7 of Hearts , 0 , 67354
10 of Diamonds , 6 of Hearts , 7 of Hearts , 10 , -208046
10 of Diamonds , 6 of Hearts , 7 of Hearts , 110 , -454904
10 of Diamonds , 6 of Hearts , 7 of Hearts , 1110 , -504942
10 of Diamonds , 6 of Hearts , 8 of Hearts , 0 , 148548
10 of Diamonds , 6 of Hearts , 8 of Hearts , 10 , -276682
10 of Diamonds , 6 of Hearts , 8 of Hearts , 110 , -619290
10 of Diamonds , 6 of Hearts , 8 of Hearts , 1110 , -688370
10 of Diamonds , 6 of Hearts , 9 of Hearts , 0 , 171840
10 of Diamonds , 6 of Hearts , 9 of Hearts , 10 , -203818
10 of Diamonds , 6 of Hearts , 9 of Hearts , 110 , -485666
10 of Diamonds , 6 of Hearts , 9 of Hearts , 1110 , -541022
10 of Diamonds , 6 of Hearts , K of Spades , 0 , 747316
10 of Diamonds , 6 of Hearts , K of Spades , 10 , -630058
10 of Diamonds , 6 of Hearts , K of Spades , 110 , -1619340
10 of Diamonds , 6 of Hearts , K of Spades , 1110 , -1809292
10 of Diamonds , 6 of Hearts , A of Clubs , 0 , -43226
10 of Diamonds , 6 of Hearts , A of Clubs , 10 , -292506
10 of Diamonds , 6 of Hearts , A of Clubs , 110 , -554290
10 of Diamonds , 6 of Hearts , A of Clubs , 1110 , -600234
10 of Diamonds , 7 of Hearts , 2 of Hearts , 0 , 54044
10 of Diamonds , 7 of Hearts , 2 of Hearts , 10 , -102732
10 of Diamonds , 7 of Hearts , 2 of Hearts , 110 , -204414
10 of Diamonds , 7 of Hearts , 2 of Hearts , 1110 , -216490
10 of Diamonds , 7 of Hearts , 3 of Spades , 0 , 73676
10 of Diamonds , 7 of Hearts , 3 of Spades , 10 , -183018
10 of Diamonds , 7 of Hearts , 3 of Spades , 110 , -348204
10 of Diamonds , 7 of Hearts , 3 of Spades , 1110 , -369782
10 of Diamonds , 7 of Hearts , 4 of Hearts , 0 , 34248
10 of Diamonds , 7 of Hearts , 4 of Hearts , 10 , -143174
10 of Diamonds , 7 of Hearts , 4 of Hearts , 110 , -256998
10 of Diamonds , 7 of Hearts , 4 of Hearts , 1110 , -274454
10 of Diamonds , 7 of Hearts , 5 of Hearts , 0 , -2394
10 of Diamonds , 7 of Hearts , 5 of Hearts , 10 , -39396
10 of Diamonds , 7 of Hearts , 5 of Hearts , 110 , -69046
10 of Diamonds , 7 of Hearts , 5 of Hearts , 1110 , -73390
10 of Diamonds , 7 of Hearts , 6 of Hearts , 0 , 6940
10 of Diamonds , 7 of Hearts , 6 of Hearts , 10 , -102048
10 of Diamonds , 7 of Hearts , 6 of Hearts , 110 , -186268
10 of Diamonds , 7 of Hearts , 6 of Hearts , 1110 , -197850
10 of Diamonds , 7 of Hearts , 7 of Diamonds , 0 , 38464
10 of Diamonds , 7 of Hearts , 7 of Diamonds , 10 , -140052
10 of Diamonds , 7 of Hearts , 7 of Diamonds , 110 , -265272
10 of Diamonds , 7 of Hearts , 7 of Diamonds , 1110 , -282584
10 of Diamonds , 7 of Hearts , 8 of Hearts , 0 , 103060
10 of Diamonds , 7 of Hearts , 8 of Hearts , 10 , -234618
10 of Diamonds , 7 of Hearts , 8 of Hearts , 110 , -443934
10 of Diamonds , 7 of Hearts , 8 of Hearts , 1110 , -472934
10 of Diamonds , 7 of Hearts , 9 of Hearts , 0 , 116878
10 of Diamonds , 7 of Hearts , 9 of Hearts , 10 , -179122
10 of Diamonds , 7 of Hearts , 9 of Hearts , 110 , -349060
10 of Diamonds , 7 of Hearts , 9 of Hearts , 1110 , -372024
10 of Diamonds , 7 of Hearts , K of Spades , 0 , 496216
10 of Diamonds , 7 of Hearts , K of Spades , 10 , -572428
10 of Diamonds , 7 of Hearts , K of Spades , 110 , -1159356
10 of Diamonds , 7 of Hearts , K of Spades , 1110 , -1237404
10 of Diamonds , 7 of Hearts , A of Clubs , 0 , -29822
10 of Diamonds , 7 of Hearts , A of Clubs , 10 , -231916
10 of Diamonds , 7 of Hearts , A of Clubs , 110 , -395166
10 of Diamonds , 7 of Hearts , A of Clubs , 1110 , -413188
10 of Diamonds , 8 of Diamonds , 2 of Hearts , 0 , 55108
10 of Diamonds , 8 of Diamonds , 2 of Hearts , 10 , -66886
10 of Diamonds , 8 of Diamonds , 2 of Hearts , 110 , -108870
10 of Diamonds , 8 of Diamonds , 2 of Hearts , 1110 , -111966
10 of Diamonds , 8 of Diamonds , 3 of Spades , 0 , 72530
10 of Diamonds , 8 of Diamonds , 3 of Spades , 10 , -115010
10 of Diamonds , 8 of Diamonds , 3 of Spades , 110 , -181504
10 of Diamonds , 8 of Diamonds , 3 of Spades , 1110 , -188038
10 of Diamonds , 8 of Diamonds , 4 of Hearts , 0 , 41546
10 of Diamonds , 8 of Diamonds , 4 of Hearts , 10 , -83178
10 of Diamonds , 8 of Diamonds , 4 of Hearts , 110 , -135316
10 of Diamonds , 8 of Diamonds , 4 of Hearts , 1110 , -140030
10 of Diamonds , 8 of Diamonds , 5 of Hearts , 0 , 5112
10 of Diamonds , 8 of Diamonds , 5 of Hearts , 10 , -23150
10 of Diamonds , 8 of Diamonds , 5 of Hearts , 110 , -35582
10 of Diamonds , 8 of Diamonds , 5 of Hearts , 1110 , -36784
10 of Diamonds , 8 of Diamonds , 6 of Hearts , 0 , 21506
10 of Diamonds , 8 of Diamonds , 6 of Hearts , 10 , -62088
10 of Diamonds , 8 of Diamonds , 6 of Hearts , 110 , -98286
10 of Diamonds , 8 of Diamonds , 6 of Hearts , 1110 , -101654
10 of Diamonds , 8 of Diamonds , 7 of Hearts , 0 , 43834
10 of Diamonds , 8 of Diamonds , 7 of Hearts , 10 , -106510
10 of Diamonds , 8 of Diamonds , 7 of Hearts , 110 , -170974
10 of Diamonds , 8 of Diamonds , 7 of Hearts , 1110 , -176824
10 of Diamonds , 8 of Diamonds , 8 of Hearts , 0 , 59358
10 of Diamonds , 8 of Diamonds , 8 of Hearts , 10 , -111882
10 of Diamonds , 8 of Diamonds , 8 of Hearts , 110 , -180190
10 of Diamonds , 8 of Diamonds , 8 of Hearts , 1110 , -186132
10 of Diamonds , 8 of Diamonds , 9 of Hearts , 0 , 75994
10 of Diamonds , 8 of Diamonds , 9 of Hearts , 10 , -110854
10 of Diamonds , 8 of Diamonds , 9 of Hearts , 110 , -180980
10 of Diamonds , 8 of Diamonds , 9 of Hearts , 1110 , -187142
10 of Diamonds , 8 of Diamonds , K of Spades , 0 , 304508
10 of Diamonds , 8 of Diamonds , K of Spades , 10 , -361922
10 of Diamonds , 8 of Diamonds , K of Spades , 110 , -601286
10 of Diamonds , 8 of Diamonds , K of Spades , 1110 , -621838
10 of Diamonds , 8 of Diamonds , A of Clubs , 0 , 27964
10 of Diamonds , 8 of Diamonds , A of Clubs , 10 , -137174
10 of Diamonds , 8 of Diamonds , A of Clubs , 110 , -204554
10 of Diamonds , 8 of Diamonds , A of Clubs , 1110 , -208890
10 of Diamonds , 9 of Clubs , 2 of Hearts , 0 , 121416
10 of Diamonds , 9 of Clubs , 2 of Hearts , 10 , -126678
10 of Diamonds , 9 of Clubs , 2 of Hearts , 110 , -171240
10 of Diamonds , 9 of Clubs , 2 of Hearts , 1110 , -173000
10 of Diamonds , 9 of Clubs , 3 of Spades , 0 , 171106
10 of Diamonds , 9 of Clubs , 3 of Spades , 10 , -210190
10 of Diamonds , 9 of Clubs , 3 of Spades , 110 , -295170
10 of Diamonds , 9 of Clubs , 3 of Spades , 1110 , -298200
10 of Diamonds , 9 of Clubs , 4 of Hearts , 0 , 100998
10 of Diamonds , 9 of Clubs , 4 of Hearts , 10 , -156590
10 of Diamonds , 9 of Clubs , 4 of Hearts , 110 , -218524
10 of Diamonds , 9 of Clubs , 4 of Hearts , 1110 , -220600
10 of Diamonds , 9 of Clubs , 5 of Hearts , 0 , 17132
10 of Diamonds , 9 of Clubs , 5 of Hearts , 10 , -41742
10 of Diamonds , 9 of Clubs , 5 of Hearts , 110 , -56422
10 of Diamonds , 9 of Clubs , 5 of Hearts , 1110 , -57000
10 of Diamonds , 9 of Clubs , 6 of Hearts , 0 , 66322
